region,start_date,end_date,uhi,ndvi_mean,ndvi_std,evi_mean,evi_std,evi2_mean,evi2_std,population_mean,population_std,albedo_mean,albedo_std,no2_mean,no2_std
Mudichur,2019-03-07,2019-04-06,-0.85956833095576,0.33327592137592144,0.034130397540626,0.20872981162981166,0.01650100526038281,0.18886826371826373,0.024200563138816054,4256.517391270444,982.6852206465462,0.13574434889434894,0.00699999352121559,7.2452337214956e-05,1.2748988765599885e-06
Mudichur,2019-04-06,2019-05-06,-0.4579963688237214,0.31734914004914005,0.042063728679328366,0.20319493243243245,0.019345518386247658,0.18789757371007373,0.027132079157111477,4256.517391270444,982.6852206465462,0.138337368045372,0.008729354199916555,7.2973147696983e-05,7.520449122081125e-07
Mudichur,2019-05-06,2019-06-05,-0.7736881485832754,0.29889047911547917,0.026438232790056415,0.20408581081081084,0.012869755718151516,0.1857640049140049,0.01999964668055253,4256.517391270444,982.6852206465462,0.14042794152434393,0.008871502556883555,8.997558163485014e-05,4.111019063553833e-07
Mudichur,2019-06-05,2019-07-05,-0.23690347123156386,0.3116753685503686,0.03030596863150663,0.19936848894348894,0.02109032748122445,0.1897069103194104,0.01916906787679849,4256.517391270444,982.6852206465462,0.1453367555867556,0.012091068728181633,8.473726373464313e-05,5.621020333764024e-07
Mudichur,2019-07-05,2019-08-04,-1.1683309557774564,0.4838828828828829,0.058975202906163454,0.33016441441441446,0.04362861248841649,0.31564529074529074,0.039537105050027964,4256.517391270444,982.6852206465462,0.1348514637013533,0.0077851143169653525,7.230178684546723e-05,1.6253888408859741e-06
Mudichur,2019-08-04,2019-09-03,0.7273751783166702,0.502448402948403,0.07331966423317404,0.3379141891891892,0.05760772739053355,0.3242642813267813,0.053301768694090916,4256.517391270444,982.6852206465462,0.13828497531622533,0.0063967346382365455,6.723702005900057e-05,3.388383823499455e-07
Mudichur,2019-09-03,2019-10-03,-1.1898661775694634,0.5127358415233415,0.10476891042593076,0.35008630221130227,0.09153343498081871,0.33773952702702703,0.09399730279999281,4256.517391270444,982.6852206465462,0.14562936922311923,0.008477335197451459,6.358448986043396e-05,1.607962658285762e-06
Mudichur,2019-10-03,2019-11-02,0.7547051830717919,0.42437281941031946,0.09387580022213951,0.24954766584766586,0.05576209258436885,0.23896775184275187,0.05640337954847894,4256.517391270444,982.6852206465462,0.13347088104702526,0.007405743400772775,6.607508359870688e-05,5.888359585802849e-07
Mudichur,2019-11-02,2019-12-02,-0.22868854018067708,0.531456633906634,0.07207464479113805,0.2781112203112204,0.03620476910743226,0.2736787878787879,0.034545667957114085,4256.517391270444,982.6852206465462,0.12069662654418749,0.008665799119537103,7.360540293554865e-05,8.484144601233186e-07
Mudichur,2019-12-02,2020-01-01,2.0852141838190477,0.4687074017199017,0.08312339027135553,0.2277624692874693,0.05717831979957118,0.21729075552825555,0.053538485347134304,4256.517391270444,982.6852206465462,0.10895653011676752,0.009693122030580644,6.665444094305108e-05,1.3754775254623463e-06
